Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2012-09-12,25.0,26.25,23.75,24.4,23.75,323883.0,81.22
2012-09-13,22.6,22.6,22.6,22.6,22.6,28594.0,6.46
2012-09-14,21.5,21.5,21.5,21.5,21.5,85261.0,18.33
2012-09-17,20.45,22.55,20.45,22.55,22.55,626183.0,136.37
2012-09-18,23.5,23.65,21.65,23.65,23.65,237604.0,54.15
2012-09-20,24.4,24.8,22.65,24.8,24.7,328443.0,80.51
2012-09-21,24.0,25.4,23.5,25.15,25.05,117432.0,28.56
