Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2010-03-26,20.95,20.95,20.55,20.55,20.6,3645.0,0.75
2010-03-29,20.5,21.1,19.65,20.8,20.0,19677.0,3.99
2010-03-30,20.1,20.8,19.1,20.25,20.25,3520.0,0.7
2010-03-31,20.8,20.85,20.15,20.85,20.85,715.0,0.15
2010-04-01,21.55,21.55,20.65,21.5,21.5,1046.0,0.22
2010-04-05,21.0,21.95,20.85,21.95,21.95,768.0,0.16
2010-04-06,21.1,22.2,21.1,22.05,22.05,9715.0,2.06
2010-04-07,21.2,21.85,21.2,21.7,21.7,3096.0,0.67
2010-04-08,21.0,22.45,21.0,22.4,22.4,2844.0,0.63
2010-04-09,21.4,22.8,21.4,22.25,22.4,565.0,0.13
2010-04-12,23.0,23.0,22.05,22.05,22.05,296.0,0.07
2010-04-13,21.25,22.45,21.2,22.4,22.4,2717.0,0.59
2010-04-15,21.9,22.7,21.9,22.0,22.1,2482.0,0.55
2010-04-16,22.7,23.2,22.1,22.6,22.6,4000.0,0.91
2010-04-19,22.85,22.85,21.65,22.0,21.95,2872.0,0.63
2010-04-20,22.0,22.0,21.3,22.0,22.0,4370.0,0.95
2010-04-21,22.0,22.25,22.0,22.25,22.25,317.0,0.07
2010-04-22,23.05,23.05,22.05,22.25,22.25,386.0,0.09
2010-04-23,22.2,22.2,22.0,22.0,22.0,415.0,0.09
2010-04-26,21.7,22.0,21.6,21.8,21.8,1381.0,0.3
2010-04-27,22.85,22.85,21.35,21.7,21.7,719.0,0.16
2010-04-28,21.7,22.55,21.25,21.25,21.25,724.0,0.16
2010-04-29,22.2,22.2,21.4,22.0,22.0,1030.0,0.23
2010-04-30,22.0,22.05,21.5,21.5,21.6,1460.0,0.32
2010-05-03,21.0,22.0,21.0,21.75,21.75,281.0,0.06
2010-05-04,21.75,21.85,21.65,21.65,21.65,2504.0,0.55
2010-05-05,21.5,21.5,20.8,21.05,21.05,1775.0,0.38
2010-05-06,21.15,21.5,20.2,20.3,20.3,2461.0,0.51
2010-05-07,20.0,20.0,19.6,19.6,19.75,1647.0,0.33
2010-05-10,20.0,20.45,19.6,20.0,20.05,1591.0,0.32
2010-05-11,20.95,20.95,20.0,20.7,20.7,771.0,0.16
2010-05-12,20.0,20.0,19.7,20.0,19.85,1985.0,0.4
2010-05-13,19.7,20.35,19.55,20.3,20.3,3608.0,0.71
2010-05-14,20.0,20.25,19.8,20.25,20.25,1579.0,0.32
2010-05-17,19.7,20.7,19.5,20.5,20.5,4181.0,0.83
2010-05-18,19.9,20.55,19.9,20.0,20.0,1469.0,0.3
2010-05-19,19.9,20.85,19.9,20.45,20.5,4356.0,0.9
2010-05-20,20.1,21.0,19.7,20.05,20.05,443.0,0.09
