Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2014-11-25,237.0,237.95,229.85,235.3,235.4,4096304.0,9578.52
2014-11-26,236.1,242.45,235.0,240.55,241.1,2574466.0,6159.49
2014-11-27,242.45,242.75,237.2,238.4,238.35,3852103.0,9187.83
2014-11-28,236.4,240.6,230.15,231.1,231.35,5894993.0,13819.3
2014-12-01,229.0,233.35,225.05,227.1,226.7,5478891.0,12493.15
2014-12-02,225.2,232.6,225.2,229.0,229.05,3727905.0,8564.92
2014-12-03,229.5,236.3,226.4,230.8,230.85,5673110.0,13137.14
2014-12-04,232.95,240.7,230.5,237.2,237.15,6356364.0,14993.77
2014-12-05,238.85,245.95,237.9,239.8,241.75,7157646.0,17367.76
2014-12-08,238.0,241.4,232.05,232.4,232.75,3618514.0,8552.99
2014-12-09,230.4,233.2,218.8,221.3,220.75,5279677.0,11853.07
2014-12-10,220.0,225.8,219.1,223.2,222.6,3233610.0,7220.94
2014-12-11,223.0,224.9,218.1,221.2,221.95,3337552.0,7392.7
2014-12-12,221.45,222.6,214.55,215.7,215.9,5191405.0,11286.5
2014-12-15,212.9,215.0,209.0,211.5,209.9,4052680.0,8569.06
2014-12-16,207.8,208.0,190.1,194.5,193.6,8664282.0,17168.41
2014-12-17,194.1,202.25,191.15,200.0,200.9,8381762.0,16596.84
2014-12-18,205.1,208.9,200.8,203.45,203.75,5634219.0,11533.68
2014-12-19,206.1,211.4,205.8,209.45,208.25,4383683.0,9157.48
2014-12-22,213.75,216.8,205.4,210.6,210.85,5477007.0,11522.78
2014-12-23,210.05,211.4,202.2,204.05,204.25,2957550.0,6092.57
2014-12-24,205.9,208.35,201.45,206.0,205.35,4625287.0,9474.98
2014-12-26,204.6,208.85,202.5,207.5,207.5,2103838.0,4339.71
2014-12-29,209.25,217.4,209.2,216.1,215.3,4173325.0,8984.46
2014-12-30,216.0,216.0,211.1,212.1,212.35,2114602.0,4489.67
2014-12-31,213.6,215.35,211.7,214.2,214.5,1973680.0,4226.05
2015-01-01,213.7,219.7,212.2,219.2,219.25,2304326.0,5014.31
2015-01-02,219.35,224.45,219.35,222.4,222.3,3270358.0,7271.95
2015-01-05,222.5,225.3,218.1,219.5,219.8,3512083.0,7813.05
2015-01-06,217.95,219.5,206.75,208.1,209.05,6095798.0,12974.78
2015-01-07,209.0,211.85,204.15,209.05,209.0,3410940.0,7095.36
2015-01-08,211.3,212.65,205.55,209.6,210.5,3956233.0,8266.11
2015-01-09,213.9,213.9,206.6,207.0,207.8,2842333.0,5947.38
2015-01-12,207.05,208.0,204.25,206.0,206.25,2641823.0,5436.15
2015-01-13,207.0,209.0,203.3,203.7,204.6,4640762.0,9598.1
2015-01-14,202.0,203.0,185.85,186.95,188.1,10865065.0,20999.36
2015-01-15,188.5,192.5,186.5,188.2,189.7,7275654.0,13833.3
2015-01-16,191.6,194.9,190.0,193.2,193.25,6323218.0,12203.16
2015-01-19,195.0,195.95,192.05,193.6,193.15,2577634.0,4992.67
2015-01-20,193.5,205.0,192.6,204.5,204.15,7450225.0,14951.48
2015-01-21,205.4,206.0,196.55,199.55,199.65,5341348.0,10666.35
2015-01-22,203.8,206.8,198.6,201.05,201.1,6966585.0,14051.7
2015-01-23,203.5,206.7,200.4,205.15,205.4,5078703.0,10352.17
2015-01-27,204.8,208.15,201.8,207.55,207.3,4559087.0,9343.09
2015-01-28,206.25,206.95,198.45,200.5,201.15,3755411.0,7607.39
2015-01-29,199.5,203.9,196.4,202.0,201.45,10159523.0,20315.63
2015-01-30,203.0,204.8,196.45,202.05,201.95,5627736.0,11298.73
2015-02-02,199.5,205.0,197.55,198.5,198.2,3557339.0,7130.06
2015-02-03,201.0,212.0,198.2,209.9,210.7,7921272.0,16352.55
2015-02-04,212.05,219.6,210.7,215.2,216.6,7754951.0,16803.02
2015-02-05,215.0,215.65,206.55,208.0,207.8,2866989.0,6061.73
2015-02-06,207.5,213.4,206.55,211.25,210.6,3334756.0,7011.42
2015-02-09,208.5,210.0,198.6,200.4,200.8,2464805.0,5044.9
2015-02-10,200.55,207.4,199.55,206.5,206.35,2110708.0,4322.43
2015-02-11,206.0,211.6,202.0,208.05,208.25,2673304.0,5520.59
2015-02-12,208.9,215.2,204.6,213.5,212.65,3097817.0,6496.83
2015-02-13,213.25,215.9,211.0,212.25,212.2,2306202.0,4929.54
2015-02-16,215.05,217.65,210.65,211.75,211.55,2958982.0,6336.09
2015-02-18,210.0,210.0,203.75,204.4,205.2,2482108.0,5129.09
2015-02-19,204.95,224.75,203.3,219.8,219.05,7692286.0,16563.38
2015-02-20,221.9,223.05,215.35,216.1,217.3,6158735.0,13520.98
2015-02-23,218.5,224.9,217.85,218.7,219.55,6338461.0,14051.4
2015-02-24,219.45,219.55,210.5,211.7,211.35,2852143.0,6091.03
2015-02-25,212.55,215.75,209.0,211.3,210.75,2562115.0,5455.92
2015-02-26,214.05,215.2,207.0,209.2,208.25,4487966.0,9433.57
2015-02-27,210.7,218.4,210.6,216.6,217.2,4081526.0,8789.99
2015-02-28,219.25,222.25,212.7,217.4,217.6,3322034.0,7215.22
2015-03-02,218.85,219.9,213.5,218.6,218.2,3243963.0,7034.17
2015-03-03,219.0,222.85,217.6,222.35,222.05,2607810.0,5750.26
2015-03-04,225.0,225.0,211.0,211.5,212.4,3312882.0,7206.72
2015-03-05,212.65,215.5,208.75,209.5,210.15,3805233.0,8072.3
2015-03-09,208.5,208.5,197.6,198.35,199.1,3849212.0,7764.13
2015-03-10,197.9,199.5,194.3,197.35,197.6,3249275.0,6407.78
2015-03-11,198.0,198.55,192.0,192.1,192.7,2900359.0,5636.52
2015-03-12,194.65,202.5,194.0,201.5,200.6,4152207.0,8231.11
2015-03-13,202.1,203.5,195.15,196.35,195.9,3166012.0,6281.34
2015-03-16,195.7,195.7,184.75,185.5,185.5,5329301.0,9990.82
2015-03-17,187.0,194.8,186.4,193.5,192.9,6331648.0,12055.01
2015-03-18,199.45,202.0,192.15,192.4,193.95,6723848.0,13265.19
2015-03-19,195.65,197.85,190.5,191.05,191.5,3789625.0,7385.2
2015-03-20,192.3,193.5,187.0,188.0,187.85,5985299.0,11334.75
2015-03-23,193.3,194.0,185.0,190.8,190.95,4809495.0,9087.94
2015-03-24,191.55,195.5,190.2,194.7,193.85,3999910.0,7745.52
2015-03-25,194.0,197.5,190.85,196.2,196.8,2751114.0,5350.23
2015-03-26,195.0,195.85,186.85,189.3,188.3,3772877.0,7169.96
2015-03-27,190.0,192.4,183.75,188.85,188.4,4884993.0,9184.94
2015-03-30,191.0,191.5,185.5,189.65,189.15,2370764.0,4473.33
2015-03-31,190.7,196.0,188.6,189.8,189.5,5909964.0,11335.1
