Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2009-12-16,113.4,113.4,106.9,108.15,107.65,13896.0,15.09
2009-12-17,111.7,111.7,106.7,108.0,107.85,21662.0,23.5
2009-12-18,107.0,110.9,106.2,107.8,106.9,8380.0,9.13
2009-12-21,111.0,111.0,106.15,106.15,107.3,11600.0,12.62
2009-12-22,107.0,111.95,104.0,106.45,106.1,17178.0,18.63
2009-12-23,108.4,111.45,108.4,111.45,111.45,43550.0,48.48
2009-12-24,113.9,115.0,111.55,113.0,113.15,19709.0,22.33
2009-12-29,118.45,118.85,115.55,118.85,118.85,44725.0,53.01
2009-12-30,119.0,122.0,117.6,119.3,119.9,58798.0,70.86
2009-12-31,120.3,122.5,120.0,121.0,121.8,61921.0,75.18
2010-01-04,119.1,121.5,116.6,117.95,117.35,22060.0,26.32
2010-01-05,121.0,121.0,115.5,119.0,117.9,23507.0,27.51
2010-01-06,117.9,119.9,113.55,117.45,117.0,25653.0,30.05
2010-01-07,115.2,118.3,115.0,117.35,116.9,14730.0,17.2
2010-01-08,116.55,128.6,116.5,128.6,128.6,169857.0,217.06
2010-01-11,136.4,141.5,135.2,141.5,141.5,130158.0,181.23
2010-01-12,145.0,155.65,139.3,146.0,148.15,391211.0,587.71
2010-01-13,150.0,155.6,142.1,155.6,155.6,212260.0,321.83
2010-01-14,159.0,161.0,151.0,151.5,152.45,123755.0,194.48
2010-01-15,153.95,156.8,149.0,149.0,150.75,93653.0,143.78
2010-01-18,150.0,156.4,147.0,154.0,154.3,63457.0,96.87
2010-01-19,159.0,159.0,151.5,157.0,155.4,99070.0,153.36
2010-01-20,158.0,158.0,147.65,147.65,147.65,32179.0,48.36
2010-01-21,142.0,143.85,140.3,140.3,140.3,30623.0,43.12
2010-01-22,133.5,134.95,133.3,133.3,133.3,16247.0,21.66
2010-01-25,126.7,134.9,126.65,131.5,132.85,42173.0,54.96
2010-01-27,131.0,134.95,126.25,126.25,126.25,99196.0,130.96
2010-01-28,127.0,129.1,122.0,123.5,123.2,24621.0,31.01
2010-01-29,123.2,129.4,117.05,129.4,127.75,78731.0,95.43
2010-02-01,127.0,132.0,124.0,132.0,129.85,30013.0,38.59
2010-02-02,133.9,134.4,130.45,131.0,131.1,17427.0,23.01
2010-02-03,133.9,133.9,129.5,129.5,130.3,12976.0,17.03
2010-02-04,130.0,130.0,125.5,125.5,125.85,11079.0,14.13
2010-02-05,121.1,123.85,119.6,120.8,120.5,14851.0,17.84
2010-02-06,123.85,126.5,119.5,123.1,123.1,2481.0,3.04
2010-02-08,122.6,125.55,118.3,124.0,124.05,11801.0,14.41
2010-02-09,122.3,129.0,121.65,126.1,126.1,19809.0,24.67
2010-02-10,127.5,132.45,124.55,129.25,132.0,36639.0,48.02
2010-02-11,134.75,138.6,134.6,138.6,138.6,44026.0,60.89
2010-02-15,144.5,145.0,134.15,134.2,135.4,15369.0,21.53
2010-02-16,132.4,137.5,132.4,133.9,133.2,8050.0,10.85
2010-02-17,136.95,138.6,133.0,133.45,134.8,12118.0,16.33
2010-02-18,136.35,136.35,129.15,130.1,130.2,8264.0,11.02
2010-02-19,128.1,129.9,123.7,123.7,123.9,20521.0,25.74
2010-02-22,126.1,127.5,122.1,122.1,122.85,11064.0,13.89
2010-02-23,126.0,129.0,119.65,124.1,123.5,39845.0,49.54
2010-02-24,123.6,126.5,120.55,125.2,125.45,14870.0,18.4
2010-02-25,125.45,128.95,124.8,126.25,126.8,9436.0,11.88
2010-02-26,125.3,132.9,125.0,129.85,130.1,10996.0,14.27
2010-03-02,133.0,136.65,131.1,136.65,136.65,29117.0,39.65
2010-03-03,137.2,143.5,136.6,138.0,139.2,60435.0,85.92
2010-03-04,138.5,138.65,132.3,136.5,136.3,53125.0,71.75
2010-03-05,137.0,143.0,135.95,138.8,139.15,21272.0,29.91
2010-03-08,140.1,144.5,138.75,139.0,139.1,21431.0,30.42
2010-03-09,139.1,140.5,135.1,135.75,136.1,6093.0,8.38
2010-03-10,138.95,141.0,134.8,136.45,136.75,11306.0,15.65
2010-03-11,135.75,140.0,133.55,136.0,137.1,11512.0,15.71
2010-03-12,138.85,138.85,130.0,133.6,134.0,8508.0,11.46
